subj_idx,response,rt,trial,split_by,feedback,subj_code,q_init
11,1,0.899,142,1,1,7079253,0.5
11,1,1.338,143,1,0,7079253,0.5
11,1,0.599,144,1,1,7079253,0.5
11,1,1.472,145,1,1,7079253,0.5
11,0,0.952,146,1,0,7079253,0.5
11,1,0.48,147,1,1,7079253,0.5
11,0,0.477,148,1,0,7079253,0.5
11,0,0.439,149,1,1,7079253,0.5
11,1,0.287,150,1,1,7079253,0.5
11,1,0.337,151,1,1,7079253,0.5
11,1,0.445,152,1,0,7079253,0.5
11,1,0.886,153,1,0,7079253,0.5
11,0,0.963,154,1,0,7079253,0.5
11,1,0.425,155,1,0,7079253,0.5
11,1,1.921,156,1,0,7079253,0.5
11,1,1.248,157,1,1,7079253,0.5
11,0,2.093,158,1,0,7079253,0.5
11,0,0.901,159,1,0,7079253,0.5
11,1,0.923,160,1,1,7079253,0.5
12,1,0.606,1,1,1,7080170,0.5
12,1,1.011,2,1,1,7080170,0.5
12,1,0.678,3,1,1,7080170,0.5
12,1,0.437,4,1,0,7080170,0.5
12,1,0.56,5,1,1,7080170,0.5
12,0,0.634,6,1,1,7080170,0.5
12,1,0.851,7,1,0,7080170,0.5
12,1,1.029,8,1,0,7080170,0.5
12,1,0.561,9,1,0,7080170,0.5
12,0,1.005,10,1,1,7080170,0.5
12,1,0.509,11,1,1,7080170,0.5
12,0,1.38,12,1,1,7080170,0.5
12,0,0.534,13,1,1,7080170,0.5
12,0,1.422,14,1,1,7080170,0.5
12,0,0.523,15,1,1,7080170,0.5
12,0,0.564,16,1,0,7080170,0.5
12,0,0.498,17,1,1,7080170,0.5
12,0,0.338,18,1,1,7080170,0.5
12,0,0.457,19,1,1,7080170,0.5
12,0,0.647,20,1,1,7080170,0.5
12,0,0.782,21,1,1,7080170,0.5
12,0,0.478,22,1,1,7080170,0.5
12,0,0.301,23,1,1,7080170,0.5
12,0,0.746,24,1,0,7080170,0.5
12,0,0.671,25,1,1,7080170,0.5
12,0,0.377,26,1,0,7080170,0.5
12,0,0.605,27,1,1,7080170,0.5
12,0,0.755,28,1,0,7080170,0.5
12,0,0.425,29,1,1,7080170,0.5
12,0,0.995,30,1,1,7080170,0.5
12,0,0.592,31,1,1,7080170,0.5
12,0,0.672,32,1,1,7080170,0.5
12,0,0.61,33,1,0,7080170,0.5
12,0,0.428,34,1,0,7080170,0.5
12,0,0.403,35,1,0,7080170,0.5
12,1,0.35,36,1,0,7080170,0.5
12,1,0.381,37,1,0,7080170,0.5
12,0,0.89,38,1,0,7080170,0.5
12,1,0.967,39,1,0,7080170,0.5
12,0,0.798,40,1,1,7080170,0.5
12,0,0.463,41,1,1,7080170,0.5
12,0,0.277,42,1,0,7080170,0.5
12,0,0.439,43,1,1,7080170,0.5
12,0,0.723,44,1,0,7080170,0.5
12,0,0.162,45,1,1,7080170,0.5
12,0,0.29,46,1,0,7080170,0.5
12,0,0.864,47,1,0,7080170,0.5
12,1,0.289,48,1,1,7080170,0.5
12,1,0.376,49,1,0,7080170,0.5
12,0,0.208,50,1,0,7080170,0.5
12,0,0.587,51,1,1,7080170,0.5
12,1,0.363,52,1,1,7080170,0.5
12,0,0.755,53,1,0,7080170,0.5
12,1,0.378,54,1,1,7080170,0.5
12,1,0.444,55,1,1,7080170,0.5
12,1,0.502,56,1,1,7080170,0.5
12,1,0.326,57,1,0,7080170,0.5
12,1,0.479,58,1,1,7080170,0.5
12,1,0.362,59,1,1,7080170,0.5
12,1,0.501,60,1,0,7080170,0.5
12,1,0.583,61,1,1,7080170,0.5
12,1,0.404,62,1,0,7080170,0.5
12,1,0.385,63,1,1,7080170,0.5
12,1,0.369,64,1,1,7080170,0.5
12,1,0.304,65,1,1,7080170,0.5
12,1,0.531,66,1,1,7080170,0.5
12,1,0.328,67,1,0,7080170,0.5
12,1,0.481,68,1,1,7080170,0.5
12,1,0.376,69,1,1,7080170,0.5
12,1,0.609,70,1,1,7080170,0.5
12,1,0.265,71,1,1,7080170,0.5
12,1,0.385,72,1,1,7080170,0.5
12,1,0.349,73,1,0,7080170,0.5
12,1,0.397,74,1,0,7080170,0.5
12,1,0.581,75,1,1,7080170,0.5
12,1,0.461,76,1,1,7080170,0.5
12,1,0.435,77,1,1,7080170,0.5
12,1,0.644,78,1,0,7080170,0.5
12,1,0.617,79,1,0,7080170,0.5
12,0,1.039,80,1,0,7080170,0.5
12,1,0.581,81,1,0,7080170,0.5
12,1,1.532,82,1,0,7080170,0.5
12,1,0.451,83,1,1,7080170,0.5
12,1,0.726,84,1,0,7080170,0.5
12,0,0.69,85,1,1,7080170,0.5
12,0,0.441,86,1,0,7080170,0.5
12,0,0.324,87,1,0,7080170,0.5
12,1,0.866,88,1,1,7080170,0.5
12,1,0.741,89,1,0,7080170,0.5
12,0,0.371,90,1,1,7080170,0.5
12,0,0.363,91,1,1,7080170,0.5
12,0,0.335,92,1,1,7080170,0.5
12,0,0.313,93,1,0,7080170,0.5
12,0,0.276,94,1,1,7080170,0.5
12,0,0.36,95,1,1,7080170,0.5
12,0,0.648,96,1,1,7080170,0.5
12,0,0.401,97,1,1,7080170,0.5
12,0,0.667,98,1,1,7080170,0.5
12,0,0.442,99,1,1,7080170,0.5
12,0,0.333,100,1,1,7080170,0.5
12,0,0.334,101,1,0,7080170,0.5
12,0,0.41,102,1,1,7080170,0.5
12,0,0.54,103,1,0,7080170,0.5
12,0,0.372,104,1,1,7080170,0.5
12,0,0.374,105,1,1,7080170,0.5
12,0,0.325,106,1,1,7080170,0.5
12,0,0.387,107,1,0,7080170,0.5
12,0,0.286,108,1,1,7080170,0.5
12,0,0.283,109,1,1,7080170,0.5
12,0,0.407,110,1,1,7080170,0.5
12,0,0.597,111,1,0,7080170,0.5
12,0,0.445,112,1,1,7080170,0.5
12,0,0.533,113,1,0,7080170,0.5
12,0,0.337,114,1,1,7080170,0.5
12,0,0.553,115,1,1,7080170,0.5
12,0,0.326,116,1,0,7080170,0.5
12,0,0.316,117,1,1,7080170,0.5
12,0,0.502,118,1,1,7080170,0.5
12,0,0.37,119,1,1,7080170,0.5
12,0,0.303,120,1,0,7080170,0.5
12,0,0.385,121,1,0,7080170,0.5
12,0,0.287,122,1,1,7080170,0.5
12,0,0.496,123,1,0,7080170,0.5
12,1,0.559,124,1,0,7080170,0.5
12,1,0.458,125,1,1,7080170,0.5
12,1,0.467,126,1,1,7080170,0.5
12,1,0.397,127,1,0,7080170,0.5
12,1,0.287,128,1,1,7080170,0.5
12,1,0.508,129,1,1,7080170,0.5
12,1,0.374,130,1,1,7080170,0.5
12,1,0.792,131,1,0,7080170,0.5
12,1,0.26,132,1,1,7080170,0.5
12,1,0.492,133,1,0,7080170,0.5
12,1,0.351,134,1,1,7080170,0.5
12,1,0.44,135,1,1,7080170,0.5
12,1,0.276,136,1,1,7080170,0.5
12,1,0.53,137,1,1,7080170,0.5
12,1,0.275,138,1,1,7080170,0.5
12,1,0.309,139,1,0,7080170,0.5
12,1,0.327,140,1,0,7080170,0.5
12,1,0.293,141,1,1,7080170,0.5
12,1,0.335,142,1,0,7080170,0.5
12,0,0.41,143,1,1,7080170,0.5
12,0,0.402,144,1,0,7080170,0.5
12,1,0.378,145,1,1,7080170,0.5
12,1,0.942,146,1,1,7080170,0.5
12,1,0.394,147,1,1,7080170,0.5
12,1,0.668,148,1,1,7080170,0.5
12,1,0.312,149,1,1,7080170,0.5
12,1,0.394,150,1,1,7080170,0.5
12,1,0.426,151,1,1,7080170,0.5
12,1,0.296,152,1,1,7080170,0.5
12,1,0.295,153,1,1,7080170,0.5
12,1,0.421,154,1,1,7080170,0.5
12,1,0.385,155,1,0,7080170,0.5
12,1,0.489,156,1,1,7080170,0.5
12,1,0.411,157,1,0,7080170,0.5
12,1,0.973,158,1,1,7080170,0.5
12,1,0.487,159,1,0,7080170,0.5
12,0,0.383,160,1,0,7080170,0.5
13,1,1.723,1,1,0,7122774,0.5
13,1,0.761,2,1,0,7122774,0.5
13,0,2.293,3,1,0,7122774,0.5
13,0,1.631,4,1,0,7122774,0.5
13,1,1.344,5,1,0,7122774,0.5
13,1,2.277,6,1,1,7122774,0.5
13,0,1.42,7,1,1,7122774,0.5
13,1,0.868,8,1,1,7122774,0.5
13,0,1.01,9,1,0,7122774,0.5
13,1,1.053,10,1,1,7122774,0.5
13,0,0.554,11,1,1,7122774,0.5
13,0,0.612,12,1,0,7122774,0.5
13,1,0.748,13,1,0,7122774,0.5
13,1,1.511,14,1,0,7122774,0.5
13,0,1.697,15,1,0,7122774,0.5
13,1,0.406,16,1,0,7122774,0.5
13,0,1.231,17,1,0,7122774,0.5
13,0,0.832,18,1,0,7122774,0.5
13,0,1.719,19,1,1,7122774,0.5
13,0,0.535,20,1,1,7122774,0.5
13,0,0.415,21,1,1,7122774,0.5
13,0,0.828,22,1,1,7122774,0.5
13,0,0.407,23,1,1,7122774,0.5
13,0,0.459,24,1,1,7122774,0.5
13,0,0.726,25,1,0,7122774,0.5
13,1,0.431,26,1,0,7122774,0.5
13,1,1.223,27,1,0,7122774,0.5
13,0,0.567,28,1,1,7122774,0.5
13,0,0.383,29,1,1,7122774,0.5
13,0,0.518,30,1,1,7122774,0.5
13,0,0.458,31,1,1,7122774,0.5
13,0,0.448,32,1,1,7122774,0.5
13,0,0.871,33,1,1,7122774,0.5
13,0,0.536,34,1,0,7122774,0.5
13,0,0.607,35,1,1,7122774,0.5
13,0,0.46,36,1,0,7122774,0.5
13,0,0.643,37,1,1,7122774,0.5
13,0,1.447,38,1,1,7122774,0.5
13,0,0.884,39,1,1,7122774,0.5
13,0,0.595,40,1,1,7122774,0.5
13,0,0.594,41,1,0,7122774,0.5
13,0,0.389,42,1,0,7122774,0.5
13,1,0.613,43,1,1,7122774,0.5
13,1,0.407,44,1,1,7122774,0.5
13,1,0.323,45,1,1,7122774,0.5
13,1,1.197,46,1,0,7122774,0.5
13,0,0.463,47,1,0,7122774,0.5
13,1,0.421,48,1,0,7122774,0.5
13,0,0.573,49,1,0,7122774,0.5
13,0,0.538,50,1,1,7122774,0.5
13,0,0.439,51,1,0,7122774,0.5
13,1,0.376,52,1,0,7122774,0.5
13,0,0.429,53,1,0,7122774,0.5
13,1,0.39,54,1,1,7122774,0.5
13,1,0.366,55,1,0,7122774,0.5
13,0,0.663,56,1,1,7122774,0.5
13,0,0.423,57,1,0,7122774,0.5
13,1,0.551,58,1,1,7122774,0.5
13,1,0.699,59,1,1,7122774,0.5
13,1,0.366,60,1,1,7122774,0.5
13,1,0.619,61,1,1,7122774,0.5
13,1,0.338,62,1,1,7122774,0.5
13,0,1.869,63,1,0,7122774,0.5
13,1,0.837,64,1,0,7122774,0.5
13,1,0.309,65,1,1,7122774,0.5
13,1,0.269,66,1,1,7122774,0.5
13,1,0.269,67,1,1,7122774,0.5
13,1,1.206,68,1,1,7122774,0.5
13,1,0.537,69,1,1,7122774,0.5
13,1,0.386,70,1,1,7122774,0.5
13,1,1.746,71,1,1,7122774,0.5
13,1,0.404,72,1,1,7122774,0.5
13,1,0.544,73,1,0,7122774,0.5
13,1,0.592,74,1,1,7122774,0.5
13,1,0.772,75,1,0,7122774,0.5
13,1,0.698,76,1,1,7122774,0.5
13,1,0.675,77,1,1,7122774,0.5
13,1,1.318,78,1,0,7122774,0.5
13,0,0.416,79,1,1,7122774,0.5
13,0,0.355,80,1,1,7122774,0.5
13,0,1.066,81,1,1,7122774,0.5
13,0,0.378,82,1,1,7122774,0.5
13,0,0.537,83,1,0,7122774,0.5
13,0,0.538,84,1,1,7122774,0.5
13,0,0.415,85,1,0,7122774,0.5
13,1,0.46,86,1,0,7122774,0.5
13,0,0.373,87,1,1,7122774,0.5
13,0,0.447,88,1,1,7122774,0.5
13,0,0.544,89,1,1,7122774,0.5
13,0,0.365,90,1,1,7122774,0.5
13,0,0.61,91,1,0,7122774,0.5
13,0,0.387,92,1,1,7122774,0.5
13,0,0.803,93,1,0,7122774,0.5
13,0,0.897,94,1,0,7122774,0.5
13,1,0.438,95,1,0,7122774,0.5
13,0,0.37,96,1,1,7122774,0.5
13,0,0.584,97,1,0,7122774,0.5
13,0,1.556,98,1,1,7122774,0.5
13,0,0.39,99,1,1,7122774,0.5
13,0,0.744,100,1,1,7122774,0.5
13,0,1.772,101,1,1,7122774,0.5
13,1,0.904,102,1,0,7122774,0.5
13,0,0.385,103,1,1,7122774,0.5
13,0,1.172,104,1,1,7122774,0.5
13,0,1.322,105,1,0,7122774,0.5
13,0,0.642,106,1,1,7122774,0.5
13,0,0.766,107,1,1,7122774,0.5
13,1,1.113,108,1,0,7122774,0.5
13,0,0.312,109,1,1,7122774,0.5
13,0,0.491,110,1,1,7122774,0.5
13,0,1.225,111,1,1,7122774,0.5
13,0,0.517,112,1,0,7122774,0.5
13,1,0.376,113,1,1,7122774,0.5
13,1,0.523,114,1,1,7122774,0.5
13,1,1.016,115,1,0,7122774,0.5
13,1,0.884,116,1,0,7122774,0.5
13,0,0.445,117,1,1,7122774,0.5
13,0,0.425,118,1,0,7122774,0.5
13,1,0.907,119,1,1,7122774,0.5
13,1,0.761,120,1,0,7122774,0.5
13,0,0.32,121,1,0,7122774,0.5
13,0,0.478,122,1,1,7122774,0.5
13,0,0.703,123,1,1,7122774,0.5
13,1,1.636,124,1,1,7122774,0.5
13,1,0.56,125,1,1,7122774,0.5
13,1,0.343,126,1,1,7122774,0.5
13,1,0.338,127,1,1,7122774,0.5
13,1,0.41,128,1,1,7122774,0.5
13,1,1.027,129,1,0,7122774,0.5
13,1,0.33,130,1,0,7122774,0.5
13,0,0.441,131,1,0,7122774,0.5
13,1,0.268,132,1,1,7122774,0.5
13,1,0.283,133,1,0,7122774,0.5
13,0,0.718,134,1,1,7122774,0.5
13,0,0.591,135,1,0,7122774,0.5
13,0,0.511,136,1,0,7122774,0.5
13,1,0.452,137,1,0,7122774,0.5
13,0,0.367,138,1,0,7122774,0.5
13,0,0.382,139,1,0,7122774,0.5
13,1,1.569,140,1,1,7122774,0.5
13,1,0.505,141,1,1,7122774,0.5
13,1,0.349,142,1,1,7122774,0.5
13,0,0.336,143,1,0,7122774,0.5
13,1,1.315,144,1,0,7122774,0.5
13,0,0.657,145,1,0,7122774,0.5
13,1,0.383,146,1,1,7122774,0.5
13,1,0.559,147,1,1,7122774,0.5
13,1,0.761,148,1,0,7122774,0.5
13,0,0.425,149,1,0,7122774,0.5
13,1,1.057,150,1,0,7122774,0.5
13,0,0.558,151,1,1,7122774,0.5
13,0,0.519,152,1,0,7122774,0.5
13,1,1.636,153,1,1,7122774,0.5
13,1,0.643,154,1,1,7122774,0.5
13,1,1.194,155,1,1,7122774,0.5
13,1,1.413,156,1,1,7122774,0.5
13,1,0.52,157,1,1,7122774,0.5
13,1,0.438,158,1,0,7122774,0.5
13,0,0.477,159,1,0,7122774,0.5
13,1,0.617,160,1,1,7122774,0.5
14,1,1.593,1,1,1,7114160,0.5
14,1,1.164,2,1,0,7114160,0.5
14,1,0.883,3,1,0,7114160,0.5
14,0,0.438,4,1,1,7114160,0.5
14,1,0.503,5,1,1,7114160,0.5
14,1,0.88,6,1,0,7114160,0.5
14,0,0.281,7,1,1,7114160,0.5
14,0,0.448,8,1,1,7114160,0.5
14,1,0.711,9,1,0,7114160,0.5
14,1,2.406,10,1,1,7114160,0.5
14,1,1.159,11,1,1,7114160,0.5
14,1,1.897,12,1,0,7114160,0.5
14,0,1.513,13,1,1,7114160,0.5
14,0,1.319,14,1,1,7114160,0.5
14,1,1.192,15,1,0,7114160,0.5
14,0,1.394,16,1,1,7114160,0.5
14,1,1.222,17,1,1,7114160,0.5
14,0,1.167,18,1,1,7114160,0.5
14,0,0.839,19,1,0,7114160,0.5
14,0,1.046,20,1,0,7114160,0.5
14,0,0.68,21,1,0,7114160,0.5
14,1,1.209,22,1,1,7114160,0.5
14,1,1.013,23,1,0,7114160,0.5
14,0,0.788,24,1,0,7114160,0.5
14,0,0.841,25,1,1,7114160,0.5
14,0,0.695,26,1,0,7114160,0.5
14,1,0.953,27,1,0,7114160,0.5
14,1,1.405,28,1,0,7114160,0.5
14,1,1.146,29,1,1,7114160,0.5
14,1,0.715,30,1,0,7114160,0.5
14,0,0.621,31,1,1,7114160,0.5
14,1,0.852,32,1,0,7114160,0.5
14,0,1.573,33,1,1,7114160,0.5
14,1,1.033,34,1,0,7114160,0.5
14,1,0.698,35,1,0,7114160,0.5
14,0,0.379,36,1,1,7114160,0.5
14,1,0.886,37,1,1,7114160,0.5
14,0,1.112,38,1,1,7114160,0.5
14,1,1.052,39,1,0,7114160,0.5
14,0,0.64,40,1,1,7114160,0.5
14,0,1.191,41,1,1,7114160,0.5
14,1,1.255,42,1,1,7114160,0.5
14,1,1.603,43,1,1,7114160,0.5
14,1,1.087,44,1,1,7114160,0.5
14,1,2.093,45,1,0,7114160,0.5
14,1,1.057,46,1,0,7114160,0.5
14,0,0.441,47,1,0,7114160,0.5
14,1,1.472,48,1,1,7114160,0.5
14,1,1.494,49,1,1,7114160,0.5
14,1,1.471,50,1,1,7114160,0.5
14,1,0.79,51,1,1,7114160,0.5
14,1,0.934,52,1,0,7114160,0.5
14,1,0.969,53,1,1,7114160,0.5
14,1,1.296,54,1,1,7114160,0.5
14,0,2.453,55,1,0,7114160,0.5
14,1,0.877,56,1,1,7114160,0.5
14,0,1.668,57,1,0,7114160,0.5
14,1,1.53,58,1,1,7114160,0.5
14,1,0.89,59,1,1,7114160,0.5
14,1,0.766,60,1,1,7114160,0.5
14,1,1.929,61,1,1,7114160,0.5
14,1,1.538,62,1,1,7114160,0.5
14,0,1.069,63,1,0,7114160,0.5
14,1,1.968,64,1,0,7114160,0.5
14,0,1.344,65,1,0,7114160,0.5
14,1,1.292,66,1,0,7114160,0.5
14,1,0.883,67,1,1,7114160,0.5
14,1,2.051,68,1,0,7114160,0.5
14,1,1.465,69,1,0,7114160,0.5
14,0,0.446,70,1,0,7114160,0.5
14,1,0.85,71,1,0,7114160,0.5
14,0,1.466,72,1,1,7114160,0.5
14,1,1.407,73,1,0,7114160,0.5
14,0,0.986,74,1,0,7114160,0.5
14,1,1.206,75,1,0,7114160,0.5
14,1,0.945,76,1,0,7114160,0.5
14,1,1.524,77,1,0,7114160,0.5
14,0,1.236,78,1,0,7114160,0.5
14,1,0.684,79,1,1,7114160,0.5
14,0,1.226,80,1,0,7114160,0.5
14,0,0.869,81,1,1,7114160,0.5
14,0,0.892,82,1,0,7114160,0.5
14,0,1.933,83,1,1,7114160,0.5
14,0,1.228,84,1,1,7114160,0.5
14,0,0.747,85,1,0,7114160,0.5
14,0,1.333,86,1,1,7114160,0.5
14,1,1.272,87,1,0,7114160,0.5
14,0,0.966,88,1,1,7114160,0.5
14,1,1.314,89,1,0,7114160,0.5
14,0,1.124,90,1,1,7114160,0.5
14,0,0.968,91,1,1,7114160,0.5
14,0,0.794,92,1,1,7114160,0.5
14,1,1.127,93,1,1,7114160,0.5
14,1,2.39,94,1,1,7114160,0.5
14,0,1.085,95,1,1,7114160,0.5
14,0,1.508,96,1,0,7114160,0.5
14,0,0.799,97,1,1,7114160,0.5
14,0,1.347,98,1,1,7114160,0.5
14,1,0.972,99,1,1,7114160,0.5
14,1,1.222,100,1,0,7114160,0.5
14,0,1.835,101,1,0,7114160,0.5
14,1,0.786,102,1,0,7114160,0.5
14,0,0.327,103,1,0,7114160,0.5
14,1,1.699,104,1,0,7114160,0.5
14,1,1.033,105,1,0,7114160,0.5
14,1,0.505,106,1,0,7114160,0.5
14,0,0.483,107,1,0,7114160,0.5
14,0,1.067,108,1,1,7114160,0.5
14,1,1.192,109,1,1,7114160,0.5
14,1,1.728,110,1,0,7114160,0.5
14,1,0.705,111,1,1,7114160,0.5
14,1,0.926,112,1,0,7114160,0.5
14,1,0.452,113,1,0,7114160,0.5
14,1,0.787,114,1,0,7114160,0.5
14,1,0.727,115,1,1,7114160,0.5
14,0,0.913,116,1,1,7114160,0.5
14,0,0.922,117,1,1,7114160,0.5
14,0,1.487,118,1,1,7114160,0.5
14,0,1.671,119,1,1,7114160,0.5
14,0,0.731,120,1,0,7114160,0.5
14,1,1.175,121,1,0,7114160,0.5
14,0,1.098,122,1,0,7114160,0.5
14,1,0.558,123,1,1,7114160,0.5
14,0,0.852,124,1,1,7114160,0.5
14,1,1.046,125,1,1,7114160,0.5
14,0,0.989,126,1,0,7114160,0.5
14,1,1.754,127,1,1,7114160,0.5
14,1,1.845,128,1,1,7114160,0.5
14,0,2.034,129,1,0,7114160,0.5
14,0,0.671,130,1,0,7114160,0.5
14,0,0.588,131,1,0,7114160,0.5
14,0,0.58,132,1,0,7114160,0.5
14,1,0.57,133,1,1,7114160,0.5
14,0,1.617,134,1,0,7114160,0.5
14,0,0.51,135,1,0,7114160,0.5
14,1,0.394,136,1,1,7114160,0.5
14,1,1.299,137,1,1,7114160,0.5
14,0,1.909,138,1,0,7114160,0.5
14,1,0.686,139,1,0,7114160,0.5
14,0,0.561,140,1,0,7114160,0.5
14,0,0.529,141,1,1,7114160,0.5
14,1,0.913,142,1,1,7114160,0.5
14,1,1.249,143,1,1,7114160,0.5
14,0,1.63,144,1,0,7114160,0.5
14,1,0.669,145,1,1,7114160,0.5
14,0,0.956,146,1,0,7114160,0.5
14,0,0.818,147,1,1,7114160,0.5
14,0,0.687,148,1,1,7114160,0.5
14,1,0.912,149,1,1,7114160,0.5
14,0,1.034,150,1,0,7114160,0.5
14,0,1.448,151,1,1,7114160,0.5
14,0,0.704,152,1,0,7114160,0.5
14,0,1.125,153,1,1,7114160,0.5
14,0,0.624,154,1,0,7114160,0.5
14,1,0.982,155,1,0,7114160,0.5
14,1,0.587,156,1,1,7114160,0.5
14,1,0.531,157,1,0,7114160,0.5
14,0,0.852,158,1,0,7114160,0.5
14,0,0.514,159,1,1,7114160,0.5
14,0,0.926,160,1,1,7114160,0.5
15,1,1.053,1,1,0,7118294,0.5
15,1,1.172,2,1,0,7118294,0.5
15,1,0.276,3,1,0,7118294,0.5
15,1,0.789,4,1,0,7118294,0.5
15,0,1.63,5,1,1,7118294,0.5
15,0,0.973,6,1,0,7118294,0.5
15,0,0.857,7,1,1,7118294,0.5
15,0,0.729,8,1,1,7118294,0.5
15,0,0.55,9,1,1,7118294,0.5
15,0,0.556,10,1,1,7118294,0.5
15,0,0.885,11,1,1,7118294,0.5
15,0,0.425,12,1,0,7118294,0.5
15,0,0.356,13,1,1,7118294,0.5
15,0,0.488,14,1,1,7118294,0.5
15,0,0.763,15,1,1,7118294,0.5
15,0,0.501,16,1,1,7118294,0.5
15,0,0.692,17,1,1,7118294,0.5
15,0,0.711,18,1,1,7118294,0.5
15,0,1.004,19,1,1,7118294,0.5
15,0,0.956,20,1,1,7118294,0.5
15,0,1.37,21,1,0,7118294,0.5
15,0,0.978,22,1,1,7118294,0.5
15,0,0.404,23,1,0,7118294,0.5
15,0,0.405,24,1,1,7118294,0.5
15,0,0.439,25,1,1,7118294,0.5
15,0,0.46,26,1,1,7118294,0.5
15,0,0.558,27,1,0,7118294,0.5
15,0,0.294,28,1,1,7118294,0.5
15,0,0.732,29,1,1,7118294,0.5
15,0,0.525,30,1,1,7118294,0.5
15,0,0.575,31,1,0,7118294,0.5
15,0,0.463,32,1,0,7118294,0.5
15,0,0.483,33,1,0,7118294,0.5
15,1,0.535,34,1,0,7118294,0.5
15,0,0.647,35,1,0,7118294,0.5
15,0,0.493,36,1,0,7118294,0.5
15,1,0.89,37,1,1,7118294,0.5
15,1,0.462,38,1,0,7118294,0.5
15,0,0.64,39,1,1,7118294,0.5
15,1,0.694,40,1,1,7118294,0.5
15,1,0.587,41,1,0,7118294,0.5
15,0,0.528,42,1,0,7118294,0.5
15,0,0.358,43,1,0,7118294,0.5
15,1,0.867,44,1,0,7118294,0.5
15,0,0.801,45,1,1,7118294,0.5
15,0,0.359,46,1,1,7118294,0.5
15,1,0.723,47,1,1,7118294,0.5
15,0,2.39,48,1,1,7118294,0.5
15,0,0.905,49,1,0,7118294,0.5
15,0,1.688,50,1,0,7118294,0.5
15,0,0.419,51,1,1,7118294,0.5
15,0,0.478,52,1,0,7118294,0.5
15,0,0.842,53,1,1,7118294,0.5
15,1,0.546,54,1,0,7118294,0.5
15,1,0.334,55,1,1,7118294,0.5
15,0,0.991,56,1,0,7118294,0.5
15,0,0.366,57,1,0,7118294,0.5
15,1,0.706,58,1,1,7118294,0.5
15,1,0.497,59,1,0,7118294,0.5
15,1,0.403,60,1,1,7118294,0.5
15,1,0.415,61,1,1,7118294,0.5
15,1,0.385,62,1,1,7118294,0.5
15,1,0.551,63,1,1,7118294,0.5
15,1,0.444,64,1,1,7118294,0.5
15,1,0.558,65,1,1,7118294,0.5
15,1,0.288,66,1,1,7118294,0.5
15,1,0.432,67,1,1,7118294,0.5
15,1,0.581,68,1,0,7118294,0.5
15,0,0.514,69,1,0,7118294,0.5
15,1,0.902,70,1,1,7118294,0.5
15,1,0.39,71,1,0,7118294,0.5
15,1,0.389,72,1,1,7118294,0.5
15,1,0.448,73,1,0,7118294,0.5
15,1,1.017,74,1,1,7118294,0.5
15,1,0.642,75,1,1,7118294,0.5
15,1,0.898,76,1,1,7118294,0.5
15,0,0.427,77,1,0,7118294,0.5
15,1,0.291,78,1,1,7118294,0.5
15,1,0.512,79,1,1,7118294,0.5
15,1,0.96,80,1,1,7118294,0.5
15,0,1.603,81,1,1,7118294,0.5
15,1,0.68,82,1,0,7118294,0.5
15,0,0.291,83,1,1,7118294,0.5
15,0,0.347,84,1,0,7118294,0.5
15,1,0.235,85,1,1,7118294,0.5
15,0,0.775,86,1,1,7118294,0.5
15,1,1.36,87,1,0,7118294,0.5
15,0,0.203,88,1,0,7118294,0.5
15,1,0.579,89,1,1,7118294,0.5
15,0,0.611,90,1,1,7118294,0.5
15,0,0.357,91,1,1,7118294,0.5
15,1,0.408,92,1,0,7118294,0.5
15,0,0.242,93,1,1,7118294,0.5
15,1,0.909,94,1,1,7118294,0.5
15,1,0.654,95,1,1,7118294,0.5
15,0,0.279,96,1,1,7118294,0.5
15,0,0.426,97,1,0,7118294,0.5
15,0,0.213,98,1,0,7118294,0.5
15,0,0.29,99,1,1,7118294,0.5
15,0,0.723,100,1,1,7118294,0.5
15,0,0.641,101,1,0,7118294,0.5
15,0,0.334,102,1,1,7118294,0.5
15,0,0.282,103,1,0,7118294,0.5
15,1,0.461,104,1,0,7118294,0.5
15,1,0.293,105,1,0,7118294,0.5
15,0,0.535,106,1,0,7118294,0.5
15,1,0.407,107,1,0,7118294,0.5
15,0,0.762,108,1,1,7118294,0.5
15,1,0.747,109,1,0,7118294,0.5
15,0,0.412,110,1,1,7118294,0.5
15,0,0.347,111,1,1,7118294,0.5
15,0,1.66,112,1,1,7118294,0.5
15,0,1.231,113,1,1,7118294,0.5
15,0,0.628,114,1,1,7118294,0.5
15,0,0.572,115,1,1,7118294,0.5
15,0,0.354,116,1,1,7118294,0.5
15,1,0.933,117,1,0,7118294,0.5
15,1,0.499,118,1,0,7118294,0.5
15,1,0.36,119,1,1,7118294,0.5
15,1,0.701,120,1,0,7118294,0.5
15,1,0.786,121,1,1,7118294,0.5
15,1,0.814,122,1,1,7118294,0.5
15,1,1.009,123,1,0,7118294,0.5
15,1,0.265,124,1,1,7118294,0.5
15,1,0.891,125,1,1,7118294,0.5
15,1,0.503,126,1,1,7118294,0.5
15,1,0.735,127,1,1,7118294,0.5
15,1,0.512,128,1,1,7118294,0.5
15,0,1.248,129,1,1,7118294,0.5
15,0,0.476,130,1,0,7118294,0.5
15,0,0.634,131,1,1,7118294,0.5
15,1,0.633,132,1,1,7118294,0.5
15,1,0.669,133,1,0,7118294,0.5
15,1,0.431,134,1,1,7118294,0.5
15,0,0.7,135,1,0,7118294,0.5
